timestamp,state,target_x,target_y,confidence,distance_mm,yaw_cmd,pitch_cmd,vx_cmd,battery_v,fired
1782040314.782254,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040315.79056,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040316.7912302,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040318.2867887,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040319.2892673,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040320.7859008,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040321.7862315,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040322.7922592,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040324.2837408,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040325.285264,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040326.289957,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040327.7889779,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040329.2842274,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040330.2887383,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040331.7882218,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040332.789933,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040334.2862148,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040335.2872362,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040336.2882733,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040337.7868059,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040338.7912831,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040340.2879775,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040341.2887957,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040342.7892215,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040344.2888684,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040345.7882166,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040346.7899444,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040348.288353,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040349.289328,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040350.78823,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040351.7902715,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040353.2882657,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040354.7879455,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040355.7921085,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040357.2877822,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040358.2888744,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040359.7872505,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040360.7892375,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040361.7903185,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040363.2879653,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040364.2884939,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040365.2887855,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040366.789252,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040367.7902374,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040369.2893722,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040370.2895842,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040371.7885883,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040372.7922964,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040374.2890527,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040375.2894695,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040376.7892416,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040377.7899742,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040379.2902367,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040380.787252,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040381.7897847,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040382.7930348,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040384.2873828,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040385.288808,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040386.788857,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040387.7902467,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040388.792233,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040390.288264,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040391.2917774,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040392.7852168,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040393.7879922,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040394.7975128,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040396.2852652,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040397.2857494,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040398.2867992,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040399.295053,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040400.7912436,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040402.284492,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040403.2861567,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040404.2953718,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040405.7912292,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040407.2881403,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040408.292772,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040409.7908278,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040411.2884538,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040412.293804,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040413.7892292,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040414.7901447,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040415.7942283,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040417.2896369,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040418.2908006,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040419.7912447,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040421.2902308,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040422.2923222,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040423.7890067,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040424.7942545,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040425.7969747,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040427.2853682,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040428.2867806,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040429.292777,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040430.2940505,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040431.7869043,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040432.7882311,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040433.7983923,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040435.2883584,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040436.7872384,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040437.795066,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040438.798255,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040440.287362,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040441.2888367,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040442.2942898,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040443.7911184,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040445.2908282,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040446.294245,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040447.789237,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040448.793236,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040449.7962642,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040451.2908542,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040452.2921467,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040453.7920558,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040454.7939734,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040456.2925794,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040457.792868,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040458.7942376,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040460.291682,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040461.2931054,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040462.7922263,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040463.7941346,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040465.2929187,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040466.791486,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040468.2884078,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040469.2947953,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040470.2956626,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040471.7872612,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040473.2877998,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040474.297136,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040475.7933416,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040477.289803,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040478.2921567,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040479.2932403,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040480.7932296,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040481.794236,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040483.2931924,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040484.2934577,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040485.7937763,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040486.7947233,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040487.7990217,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040489.2895288,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040490.2908387,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040491.294283,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040492.7932487,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040494.2918344,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040495.296037,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040496.7914128,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040497.7952383,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040498.7972648,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040500.292797,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040501.2961712,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040502.7922597,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040503.7962666,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040505.2934277,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040506.2945547,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040507.2948363,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040508.795264,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040510.2944539,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040511.2947273,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040512.7952316,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040514.2939458,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040515.2948587,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040516.7942915,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040517.796021,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040519.2919185,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040520.29324,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040521.793516,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040522.7964897,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040524.294322,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040525.7950027,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040527.2949305,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040528.7932646,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040529.7987776,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040531.2931201,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040532.2942712,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040533.7938435,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040535.2938137,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040536.7941992,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040538.294827,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040539.79428,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040540.7962604,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040542.2952359,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040543.7909672,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040545.2909157,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040546.2982655,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040547.7942328,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040549.2902615,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040550.2968361,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040551.794228,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040552.796306,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040554.2932806,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040555.2948053,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040556.7942157,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040558.2932417,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040559.2982755,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040560.7918901,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040562.2922378,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040563.2977462,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040564.7952335,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040566.286162,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040567.2876592,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040568.2987719,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040569.7942586,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040571.2924738,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040572.2978082,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040573.79271,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040574.7959218,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040575.797162,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040577.2942371,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040578.2951775,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040579.7942195,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040580.7969568,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040582.2948203,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040583.794441,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040584.7972195,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040586.2946517,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040587.295071,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040588.295375,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040589.2957156,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040590.7942219,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040591.7962244,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040593.294843,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040594.2956867,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040595.7949965,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040596.7968042,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040598.2954788,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040599.7952478,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040601.2953053,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040602.2956734,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040603.7952523,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040604.798135,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040606.293847,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040607.29789,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040608.7922893,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040609.7955618,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040610.799053,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040612.2948327,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040613.296822,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040614.7950308,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040615.797585,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040617.296182,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040618.7962368,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040620.2944698,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040621.2986934,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040622.7926373,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040624.2918427,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040625.297834,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040626.7950613,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040628.2957983,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040629.7952251,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040631.2942352,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040632.2959013,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040633.7942386,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040634.7982395,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040636.2957914,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040637.7952306,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040639.2977996,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040640.792946,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040641.7932212,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040642.8021376,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040643.8039832,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040645.284723,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040646.785253,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040647.7951598,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040648.8062406,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040649.8073096,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040651.2870238,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040652.7842648,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040653.7901084,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040654.8031049,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040655.8080328,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040657.2907827,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040658.7872274,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040659.7931235,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040660.803772,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
1782040661.8062537,SCANNING,-1,-1,0.0,10000,0.0,0.0,0.0,99.0,False
